user_id,segment,city,neighborhood,lat,lng
synth_u_f574fe98,loyal,İstanbul,Beşiktaş,41.039241170301196,28.974645444242604
synth_u_20db2bbc,loyal,İstanbul,Şişli,41.04541293693206,29.020709303309555
synth_u_5281d171,budget,İstanbul,Beyoğlu,41.0411006639963,28.967984252034306
synth_u_5d7b0fe1,loyal,İstanbul,Beyoğlu,41.045951061824624,28.965621106098737
synth_u_c24e674a,budget,İstanbul,Şişli,41.04059288840186,28.989706055725865
synth_u_57b838de,loyal,İstanbul,Beşiktaş,41.06883652491696,29.030080903649292
synth_u_7b78d6af,explorer,İstanbul,Şişli,41.042703529678384,29.000666736581966
synth_u_780d0c71,loyal,İstanbul,Beşiktaş,41.01790748879543,29.024208653050344
synth_u_67555613,explorer,İstanbul,Bakırköy,40.960631126282145,28.849363169572477
synth_u_9648dea7,budget,İstanbul,Beyoğlu,41.055773612970654,28.984271539990978
synth_u_cc0d0a89,loyal,İstanbul,Beyoğlu,41.033164010799766,29.00008997098941
synth_u_64147100,explorer,İstanbul,Kadıköy,40.998260868240195,29.019038028301445
synth_u_1cd7f777,explorer,İstanbul,Üsküdar,41.0153527133568,29.023911777472076
synth_u_e91fa2a8,budget,İstanbul,Üsküdar,41.02480575792397,29.007239055664567
synth_u_80adfbf0,healthy,İstanbul,Maltepe,40.91720440615844,29.114782282535494
synth_u_c787dd05,budget,İstanbul,Kadıköy,40.99205408319963,28.99666893430827
synth_u_c7d5caad,loyal,İstanbul,Kadıköy,40.96955973883729,29.005615949344207
synth_u_030da094,loyal,İstanbul,Sarıyer,41.17533628423162,29.048654085938505
synth_u_7baa3dd0,loyal,İstanbul,Kadıköy,40.97570393427818,29.043300401771347
synth_u_c816badb,explorer,İstanbul,Beşiktaş,41.04233543250964,29.03733418871456
synth_u_14010d5e,loyal,İstanbul,Üsküdar,41.01518248925,29.032744429424813
synth_u_63e9a650,explorer,İstanbul,Maltepe,40.91202432564579,29.13866690477299
synth_u_fd4d434a,explorer,İstanbul,Kadıköy,40.98020024588476,29.059539090882637
synth_u_3711a67a,loyal,İstanbul,Bakırköy,40.97911140818392,28.849566055066557
synth_u_15a1c0cc,budget,İstanbul,Beyoğlu,41.060089369976076,28.98138670661525
synth_u_775e6f47,loyal,İstanbul,Kadıköy,40.99829320539936,29.01752842580929
synth_u_0b4dd36b,loyal,İstanbul,Şişli,41.03790012955231,29.008065653213688
synth_u_e471859b,budget,İstanbul,Şişli,41.04082305167024,29.022831137015206
synth_u_8b3d1aee,explorer,Ankara,Çankaya,39.90610709958892,32.897809549560456
synth_u_02454a03,budget,İstanbul,Üsküdar,41.040329998650854,29.002650787187036
synth_u_6fc565fc,explorer,İstanbul,Beşiktaş,41.05716260646672,29.03994147381605
synth_u_a73f3080,loyal,İstanbul,Şişli,41.08415537464437,28.951270594632458
synth_u_d23c5786,premium,İstanbul,Üsküdar,41.02365185723461,29.05065149271262
synth_u_32ba42d7,budget,İzmir,Konak,38.403785016907754,27.115929941454283
synth_u_c5b78886,budget,Ankara,Çankaya,39.904009269640056,32.86777949172428
synth_u_db53d58e,loyal,İstanbul,Kadıköy,40.9829976082857,29.00180556854313
synth_u_5c8e9733,explorer,İstanbul,Beşiktaş,41.0296239912677,28.99508789839638
synth_u_6aada169,explorer,Ankara,Çankaya,39.91606302453392,32.8785541482988
synth_u_b2914f8c,loyal,İstanbul,Maltepe,40.94614838384053,29.13575464473867
synth_u_06657a06,healthy,İstanbul,Beşiktaş,41.055275100646284,29.014867167273145
synth_u_193a4f7b,loyal,Ankara,Çankaya,39.89444808889044,32.889561308315365
synth_u_2dd75ca3,healthy,İstanbul,Sarıyer,41.18678846022277,29.027177142355523
synth_u_9ed4f66d,explorer,Ankara,Çankaya,39.91063714070442,32.87211475531356
